"target_end_date","location","target","quantile","truth","value","model","window_size"
2020-08-29,"13","1 wk ahead cum death",0.15,5576,5439.62991707105,"V3_iter",4
2020-08-29,"13","1 wk ahead cum death",0.2,5576,5454.83799686902,"V3_iter",4
2020-08-29,"13","1 wk ahead cum death",0.25,5576,5468.47231304516,"V3_iter",4
2020-08-29,"13","1 wk ahead cum death",0.3,5576,5481.01497981364,"V3_iter",4
2020-08-29,"13","1 wk ahead cum death",0.35,5576,5491.87704514851,"V3_iter",4
2020-08-29,"13","1 wk ahead cum death",0.4,5576,5504.85886755347,"V3_iter",4
2020-08-29,"13","1 wk ahead cum death",0.45,5576,5516.69125178866,"V3_iter",4
2020-08-29,"13","1 wk ahead cum death",0.5,5576,5527.51909807418,"V3_iter",4
2020-08-29,"13","1 wk ahead cum death",0.55,5576,5539.83233497905,"V3_iter",4
2020-08-29,"13","1 wk ahead cum death",0.6,5576,5551.41286349053,"V3_iter",4
2020-08-29,"13","1 wk ahead cum death",0.65,5576,5565.62737863127,"V3_iter",4
2020-08-29,"13","1 wk ahead cum death",0.7,5576,5578.03450940251,"V3_iter",4
2020-08-29,"13","1 wk ahead cum death",0.75,5576,5593.43961587331,"V3_iter",4
2020-08-29,"13","1 wk ahead cum death",0.8,5576,5612.28751026465,"V3_iter",4
2020-08-29,"13","1 wk ahead cum death",0.85,5576,5634.5065037384,"V3_iter",4
2020-08-29,"13","1 wk ahead cum death",0.9,5576,5664.72185936362,"V3_iter",4
2020-08-29,"13","1 wk ahead cum death",0.95,5576,5713.50678104672,"V3_iter",4
2020-08-29,"13","1 wk ahead cum death",0.975,5576,5762.83816041389,"V3_iter",4
2020-08-29,"13","1 wk ahead cum death",0.99,5576,5816.30723746208,"V3_iter",4
2020-08-29,"15","1 wk ahead cum death",0.01,62,47.2142534985971,"V3_iter",4
2020-08-29,"15","1 wk ahead cum death",0.025,62,47.4686634972852,"V3_iter",4
2020-08-29,"15","1 wk ahead cum death",0.05,62,47.5757806559609,"V3_iter",4
2020-08-29,"15","1 wk ahead cum death",0.1,62,47.9373078133247,"V3_iter",4
2020-08-29,"15","1 wk ahead cum death",0.15,62,48.2351436871516,"V3_iter",4
2020-08-29,"15","1 wk ahead cum death",0.2,62,48.2988349706885,"V3_iter",4
2020-08-29,"15","1 wk ahead cum death",0.25,62,48.9398223622609,"V3_iter",4
2020-08-29,"15","1 wk ahead cum death",0.3,62,49.8394200964472,"V3_iter",4
2020-08-29,"15","1 wk ahead cum death",0.35,62,50.7968435212232,"V3_iter",4
2020-08-29,"15","1 wk ahead cum death",0.4,62,51.8933334615305,"V3_iter",4
2020-08-29,"15","1 wk ahead cum death",0.45,62,52.7075154567397,"V3_iter",4
2020-08-29,"15","1 wk ahead cum death",0.5,62,53.5324265270366,"V3_iter",4
2020-08-29,"15","1 wk ahead cum death",0.55,62,54.5712899631154,"V3_iter",4
2020-08-29,"15","1 wk ahead cum death",0.6,62,55.4091245470172,"V3_iter",4
2020-08-29,"15","1 wk ahead cum death",0.65,62,56.5796211127319,"V3_iter",4
2020-08-29,"15","1 wk ahead cum death",0.7,62,57.7452462787817,"V3_iter",4
2020-08-29,"15","1 wk ahead cum death",0.75,62,59.1556702820519,"V3_iter",4
2020-08-29,"15","1 wk ahead cum death",0.8,62,60.8489180619855,"V3_iter",4
2020-08-29,"15","1 wk ahead cum death",0.85,62,62.3835072173758,"V3_iter",4
2020-08-29,"15","1 wk ahead cum death",0.9,62,64.474817044035,"V3_iter",4
2020-08-29,"15","1 wk ahead cum death",0.95,62,68.1089820552551,"V3_iter",4
2020-08-29,"15","1 wk ahead cum death",0.975,62,71.3155034418099,"V3_iter",4
2020-08-29,"15","1 wk ahead cum death",0.99,62,75.1993252652568,"V3_iter",4
2020-08-29,"16","1 wk ahead cum death",0.01,358,321.760121066261,"V3_iter",4
2020-08-29,"16","1 wk ahead cum death",0.025,358,324.219534592739,"V3_iter",4
2020-08-29,"16","1 wk ahead cum death",0.05,358,326.519448402501,"V3_iter",4
2020-08-29,"16","1 wk ahead cum death",0.1,358,328.915757793069,"V3_iter",4
2020-08-29,"16","1 wk ahead cum death",0.15,358,330.822321799675,"V3_iter",4
2020-08-29,"16","1 wk ahead cum death",0.2,358,332.23958764024,"V3_iter",4
2020-08-29,"16","1 wk ahead cum death",0.25,358,333.466561480212,"V3_iter",4
2020-08-29,"16","1 wk ahead cum death",0.3,358,334.293876959378,"V3_iter",4
2020-08-29,"16","1 wk ahead cum death",0.35,358,335.380284993978,"V3_iter",4
2020-08-29,"16","1 wk ahead cum death",0.4,358,336.40860438676,"V3_iter",4
2020-08-29,"16","1 wk ahead cum death",0.45,358,337.647724916144,"V3_iter",4
2020-08-29,"16","1 wk ahead cum death",0.5,358,338.355614188859,"V3_iter",4
2020-08-29,"16","1 wk ahead cum death",0.55,358,339.317843322867,"V3_iter",4
2020-08-29,"16","1 wk ahead cum death",0.6,358,340.539010167424,"V3_iter",4
2020-08-29,"16","1 wk ahead cum death",0.65,358,341.572727279141,"V3_iter",4
2020-08-29,"16","1 wk ahead cum death",0.7,358,342.937698866511,"V3_iter",4
2020-08-29,"16","1 wk ahead cum death",0.75,358,344.033806616966,"V3_iter",4
2020-08-29,"16","1 wk ahead cum death",0.8,358,345.484378397777,"V3_iter",4
2020-08-29,"16","1 wk ahead cum death",0.85,358,347.603921457778,"V3_iter",4
2020-08-29,"16","1 wk ahead cum death",0.9,358,349.850872967316,"V3_iter",4
2020-08-29,"16","1 wk ahead cum death",0.95,358,353.475870924656,"V3_iter",4
2020-08-29,"16","1 wk ahead cum death",0.975,358,357.658442848134,"V3_iter",4
2020-08-29,"16","1 wk ahead cum death",0.99,358,362.978501022822,"V3_iter",4
2020-08-29,"17","1 wk ahead cum death",0.01,8217,8140.80837019113,"V3_iter",4
2020-08-29,"17","1 wk ahead cum death",0.025,8217,8148.72879967693,"V3_iter",4
2020-08-29,"17","1 wk ahead cum death",0.05,8217,8156.36336442778,"V3_iter",4
2020-08-29,"17","1 wk ahead cum death",0.1,8217,8167.68323653665,"V3_iter",4
2020-08-29,"17","1 wk ahead cum death",0.15,8217,8176.38985492757,"V3_iter",4
2020-08-29,"17","1 wk ahead cum death",0.2,8217,8182.56660612207,"V3_iter",4
2020-08-29,"17","1 wk ahead cum death",0.25,8217,8189.7400595025,"V3_iter",4
2020-08-29,"17","1 wk ahead cum death",0.3,8217,8197.33924212858,"V3_iter",4
2020-08-29,"17","1 wk ahead cum death",0.35,8217,8202.15539556277,"V3_iter",4
2020-08-29,"17","1 wk ahead cum death",0.4,8217,8208.45134167792,"V3_iter",4
2020-08-29,"17","1 wk ahead cum death",0.45,8217,8212.37508601981,"V3_iter",4
2020-08-29,"17","1 wk ahead cum death",0.5,8217,8216.50300648297,"V3_iter",4
2020-08-29,"17","1 wk ahead cum death",0.55,8217,8220.70644842964,"V3_iter",4
2020-08-29,"17","1 wk ahead cum death",0.6,8217,8224.94009870031,"V3_iter",4
2020-08-29,"17","1 wk ahead cum death",0.65,8217,8231.75254893098,"V3_iter",4
2020-08-29,"17","1 wk ahead cum death",0.7,8217,8236.9538566691,"V3_iter",4
2020-08-29,"17","1 wk ahead cum death",0.75,8217,8245.01321548169,"V3_iter",4
2020-08-29,"17","1 wk ahead cum death",0.8,8217,8253.36647287644,"V3_iter",4
2020-08-29,"17","1 wk ahead cum death",0.85,8217,8260.61239749977,"V3_iter",4
2020-08-29,"17","1 wk ahead cum death",0.9,8217,8270.52366198743,"V3_iter",4
2020-08-29,"17","1 wk ahead cum death",0.95,8217,8289.02508182498,"V3_iter",4
2020-08-29,"17","1 wk ahead cum death",0.975,8217,8303.80595530944,"V3_iter",4
2020-08-29,"17","1 wk ahead cum death",0.99,8217,8316.37021493406,"V3_iter",4
2020-08-29,"18","1 wk ahead cum death",0.01,3285,3257.13736402802,"V3_iter",4
2020-08-29,"18","1 wk ahead cum death",0.025,3285,3262.66212315907,"V3_iter",4
2020-08-29,"18","1 wk ahead cum death",0.05,3285,3267.69383174343,"V3_iter",4
2020-08-29,"18","1 wk ahead cum death",0.1,3285,3278.32581404632,"V3_iter",4
2020-08-29,"18","1 wk ahead cum death",0.15,3285,3285.37862639117,"V3_iter",4
2020-08-29,"18","1 wk ahead cum death",0.2,3285,3288.93859246998,"V3_iter",4
2020-08-29,"18","1 wk ahead cum death",0.25,3285,3293.34856239577,"V3_iter",4
2020-08-29,"18","1 wk ahead cum death",0.3,3285,3296.30117116692,"V3_iter",4
2020-08-29,"18","1 wk ahead cum death",0.35,3285,3299.43607525249,"V3_iter",4
2020-08-29,"18","1 wk ahead cum death",0.4,3285,3302.23718208004,"V3_iter",4
2020-08-29,"18","1 wk ahead cum death",0.45,3285,3304.58712389531,"V3_iter",4
