"target_end_date","location","target","model","location_name","ae","wgt_iw","wgt_pen_u","wgt_pen_l","wis"
2020-12-19,"54","4 wk ahead inc death","COVIDhub-ensemble","West Virginia",128,7.86478260869565,0,88.6086956521739,96.4734782608696
2020-12-19,"55","4 wk ahead inc death","COVIDhub-ensemble","Wisconsin",364,19.3495652173913,0,289.04347826087,308.393043478261
2020-12-19,"56","4 wk ahead inc death","COVIDhub-ensemble","Wyoming",56,5.34521739130435,0,36.7826086956522,42.1278260869565
2020-12-19,"US","4 wk ahead inc death","COVIDhub-ensemble","US",13230,525.448695652174,0,10762.6956521739,11288.1443478261
2020-12-26,"01","4 wk ahead inc death","COVIDhub-ensemble","Alabama",187,11.5852173913043,0,141.782608695652,153.367826086957
2020-12-26,"02","4 wk ahead inc death","COVIDhub-ensemble","Alaska",19,2.52782608695652,0,9,11.5278260869565
2020-12-26,"04","4 wk ahead inc death","COVIDhub-ensemble","Arizona",244,16.3704347826087,0,185.652173913043,202.022608695652
2020-12-26,"05","4 wk ahead inc death","COVIDhub-ensemble","Arkansas",134,10.8782608695652,0,93.7391304347826,104.617391304348
2020-12-26,"06","4 wk ahead inc death","COVIDhub-ensemble","California",516,39.7382608695652,0,380.695652173913,420.433913043478
2020-12-26,"08","4 wk ahead inc death","COVIDhub-ensemble","Colorado",266,21.1326086956522,0,204.521739130435,225.654347826087
2020-12-26,"09","4 wk ahead inc death","COVIDhub-ensemble","Connecticut",167,11.4408695652174,0,116.478260869565,127.919130434783
2020-12-26,"10","4 wk ahead inc death","COVIDhub-ensemble","Delaware",25,3.36086956521739,0,13.6086956521739,16.9695652173913
2020-12-26,"12","4 wk ahead inc death","COVIDhub-ensemble","Florida",553,34.0152173913043,0,415.608695652174,449.623913043478
2020-12-26,"13","4 wk ahead inc death","COVIDhub-ensemble","Georgia",220,18.2582608695652,0,164.173913043478,182.432173913043
2020-12-26,"15","4 wk ahead inc death","COVIDhub-ensemble","Hawaii",8,1.59695652173913,0,3.91304347826087,5.51
2020-12-26,"16","4 wk ahead inc death","COVIDhub-ensemble","Idaho",78,6.33217391304348,0,55.4782608695652,61.8104347826087
2020-12-26,"17","4 wk ahead inc death","COVIDhub-ensemble","Illinois",817,46.8765217391304,0,621,667.87652173913
2020-12-26,"18","4 wk ahead inc death","COVIDhub-ensemble","Indiana",396,20.5078260869565,0,306.086956521739,326.594782608696
2020-12-26,"19","4 wk ahead inc death","COVIDhub-ensemble","Iowa",195,13.4330434782609,0,146.304347826087,159.737391304348
2020-12-26,"20","4 wk ahead inc death","COVIDhub-ensemble","Kansas",164,10.5891304347826,0,127.304347826087,137.89347826087
2020-12-26,"21","4 wk ahead inc death","COVIDhub-ensemble","Kentucky",85,9.35782608695652,0,54.1304347826087,63.4882608695652
2020-12-26,"22","4 wk ahead inc death","COVIDhub-ensemble","Louisiana",203,12.1978260869565,0,156.304347826087,168.502173913043
2020-12-26,"23","4 wk ahead inc death","COVIDhub-ensemble","Maine",20,1.74521739130435,0,11.8260869565217,13.5713043478261
2020-12-26,"24","4 wk ahead inc death","COVIDhub-ensemble","Maryland",245,15.9182608695652,0,185.521739130435,201.44
2020-12-26,"25","4 wk ahead inc death","COVIDhub-ensemble","Massachusetts",224,16.0804347826087,0,160,176.080434782609
2020-12-26,"26","4 wk ahead inc death","COVIDhub-ensemble","Michigan",451,45.9273913043478,0,262.652173913043,308.579565217391
2020-12-26,"27","4 wk ahead inc death","COVIDhub-ensemble","Minnesota",411,26.555652173913,0,306.391304347826,332.946956521739
2020-12-26,"28","4 wk ahead inc death","COVIDhub-ensemble","Mississippi",135,8.88869565217391,0,106.478260869565,115.366956521739
2020-12-26,"29","4 wk ahead inc death","COVIDhub-ensemble","Missouri",258,21.145652173913,0,179.913043478261,201.058695652174
2020-12-26,"30","4 wk ahead inc death","COVIDhub-ensemble","Montana",78,5.05869565217391,0,55.5652173913044,60.6239130434783
2020-12-26,"31","4 wk ahead inc death","COVIDhub-ensemble","Nebraska",98,10.8691304347826,0,71.3913043478261,82.2604347826087
2020-12-26,"32","4 wk ahead inc death","COVIDhub-ensemble","Nevada",189,11.9947826086957,0,139.95652173913,151.951304347826
2020-12-26,"33","4 wk ahead inc death","COVIDhub-ensemble","New Hampshire",17,2.01173913043478,0,9.26086956521739,11.2726086956522
2020-12-26,"34","4 wk ahead inc death","COVIDhub-ensemble","New Jersey",302,20.7065217391304,0,232.95652173913,253.663043478261
2020-12-26,"35","4 wk ahead inc death","COVIDhub-ensemble","New Mexico",233,14.9626086956522,0,172.130434782609,187.093043478261
2020-12-26,"36","4 wk ahead inc death","COVIDhub-ensemble","New York",313,27.6213043478261,0,218.478260869565,246.099565217391
